INVENTORY_ITEM_ID,n,n_test,mean_MAE,mean_RMSE,mean_MAPE,mean_WAPE,mean_R2,last_MAE,last_RMSE,last_MAPE,last_WAPE,last_R2,roll7_MAE,roll7_RMSE,roll7_MAPE,roll7_WAPE,roll7_R2
4091466,30,6,0.25,0.25,25.0,25.0,,0.0,0.0,0.0,0.0,,0.7142857142857143,0.7142857142857142,71.42857142857143,71.42857142857143,
4094847,37,8,0.4224137931034483,0.4432744873166359,34.05172413793104,33.793103448275865,-0.047958779231074056,0.25,0.5,12.5,20.0,-0.33333333333333326,0.25,0.5,12.5,20.0,-0.33333333333333326
4098700,365,73,24.077265903546632,42.226210295241,31.216042563788303,40.970638950091,-0.31862510592006066,46.76712328767123,59.49260343112998,74.43792179779656,79.58041958041959,-1.6174782185612746,25.651663405088065,43.70711604865353,33.017260539942576,43.64968364968365,-0.41273735908363207
4108670,365,73,7.800056295740291,13.110070345153364,26.256106529170864,29.185243956383456,-0.1751766775384731,18.726027397260275,22.291653330768852,65.59792391297917,70.06663249615582,-2.397642503201238,10.812133072407045,15.79144019555589,34.42188834847541,40.45544409460351,-0.7050479610925542
4113659,365,73,35.78424657534248,37.80991177097753,115.26132156308597,94.50976845151958,-8.589596167450456,10.04109589041096,12.540892017824717,26.59961196668128,26.519536903039075,-0.0549839382099413,16.242661448140893,20.244963340953337,37.01655669139512,42.89849080008268,-1.7493053694530252
4116143,365,73,6.028663914430476,8.215507884891716,41.213180187622314,26.949936665855773,-0.009856479245749394,11.643835616438356,13.410280252043808,85.35106296383705,52.05143906919779,-1.6907077558904788,6.8454011741682965,9.003959617273303,53.43118909611182,30.600997288076282,-0.21299189696767717
4120412,365,73,18.094999061737663,25.054448354372177,41.805107304682295,47.2099689602162,-0.7229569895380723,40.013698630136986,43.12533501954443,159.48353636800204,104.39599714081487,-4.104693960801765,14.268101761252447,19.426650359726185,44.928571095567534,37.22556928418258,-0.035858881326105374
4131731,365,73,7.274488647025708,10.88155979158512,42.89029533314609,35.497170536957,-0.04466418744412426,8.95890410958904,13.619084112185904,36.30000139986885,43.716577540106954,-0.6364027681202609,19.933463796477493,20.980228188445682,126.01060772004335,97.26890756302521,-2.8834240520485532
4132471,365,73,35.982126102458245,49.932870234313015,30.332484879167353,28.43051418421314,-0.06200293361138165,39.50684931506849,61.3074444070704,25.70103182559536,31.215499512934304,-0.6009548374514331,29.356164383561644,49.20393680652265,21.213131839656253,23.195150990366923,-0.031222449310728484
4139256,184,37,0.5879757308328736,0.6454364285907883,45.55984555984555,42.65706282513004,-0.048362542295830035,0.7837837837837838,0.8853156407653622,72.97297297297297,56.86274509803921,-0.9724264705882357,0.61003861003861,0.659271355629081,48.64864864864867,44.2577030812325,-0.0937875150060028
